survey_year,variable,type
2013,v034,haven_labelled
2013,v040,numeric
2013,v042,haven_labelled
2013,v044,haven_labelled
2013,v101,haven_labelled
2013,v102,haven_labelled
2013,v103,haven_labelled
2013,v104,haven_labelled
2013,v105,haven_labelled
2013,v106,haven_labelled
2013,v107,haven_labelled
2013,v113,haven_labelled
2013,v115,haven_labelled
2013,v116,haven_labelled
2013,v119,haven_labelled
2013,v120,haven_labelled
2013,v121,haven_labelled
2013,v122,haven_labelled
2013,v123,haven_labelled
2013,v124,haven_labelled
2013,v125,haven_labelled
2013,v127,haven_labelled
2013,v128,haven_labelled
2013,v129,haven_labelled
2013,v130,haven_labelled
2013,v131,haven_labelled
2013,v133,haven_labelled
2013,v134,haven_labelled
2013,v135,haven_labelled
2013,v136,numeric
2013,v137,numeric
2013,v138,numeric
2013,v139,haven_labelled
2013,v140,haven_labelled
2013,v141,haven_labelled
2013,v149,haven_labelled
2013,v150,haven_labelled
2013,v151,haven_labelled
2013,v152,haven_labelled
2013,v153,haven_labelled
2013,v155,haven_labelled
2013,v156,haven_labelled
2013,v157,haven_labelled
2013,v158,haven_labelled
2013,v159,haven_labelled
2013,v160,haven_labelled
2013,v161,haven_labelled
2013,v166,haven_labelled
2013,v167,haven_labelled
2013,v168,haven_labelled
2013,v190,haven_labelled
2013,v191,numeric
2013,v201,numeric
2013,v202,numeric
2013,v203,numeric
2013,v204,numeric
2013,v205,numeric
2013,v206,numeric
2013,v207,numeric
2013,v208,haven_labelled
2013,v209,haven_labelled
2013,v210,numeric
2013,v211,numeric
2013,v212,numeric
2013,v213,haven_labelled
2013,v214,numeric
2013,v215,haven_labelled
2013,v216,haven_labelled
2013,v217,haven_labelled
2013,v218,numeric
2013,v219,numeric
2013,v220,haven_labelled
2013,v221,haven_labelled
2013,v222,numeric
2013,v223,haven_labelled
2013,v224,numeric
2013,v225,haven_labelled
2013,v226,haven_labelled
2013,v227,haven_labelled
2013,v228,haven_labelled
2013,v229,haven_labelled
2013,v230,haven_labelled
2013,v231,haven_labelled
2013,v232,haven_labelled
2013,v233,haven_labelled
2013,v234,haven_labelled
2013,v235,haven_labelled
2013,v237,haven_labelled
2013,v238,numeric
2013,v239,haven_labelled
2013,v240,haven_labelled
2013,v241,haven_labelled
2013,v242,haven_labelled
2013,v243,haven_labelled
2013,v310,numeric
2013,v311,haven_labelled
2013,v312,haven_labelled
2013,v313,haven_labelled
2013,v315,numeric
2013,v316,numeric
2013,v317,numeric
2013,v318,haven_labelled
2013,v319,haven_labelled
2013,v320,haven_labelled
2013,v321,haven_labelled
2013,v322,haven_labelled
2013,v323,haven_labelled
2013,v323a,haven_labelled
2013,v325a,haven_labelled
2013,v326,haven_labelled
2013,v327,haven_labelled
2013,v337,haven_labelled
2013,v359,haven_labelled
2013,v360,haven_labelled
2013,v361,haven_labelled
2013,v362,haven_labelled
2013,v363,haven_labelled
2013,v364,haven_labelled
2013,v367,haven_labelled
2013,v372,haven_labelled
2013,v372a,haven_labelled
2013,v375a,haven_labelled
2013,v376,haven_labelled
2013,v376a,haven_labelled
2013,v379,haven_labelled
2013,v380,haven_labelled
2013,v384a,haven_labelled
2013,v384b,haven_labelled
2013,v384c,haven_labelled
2013,v393,haven_labelled
2013,v394,haven_labelled
2013,v395,haven_labelled
2013,v3a00a,haven_labelled
2013,v3a00b,haven_labelled
2013,v3a00c,haven_labelled
2013,v3a00d,haven_labelled
2013,v3a00e,haven_labelled
2013,v3a00f,haven_labelled
2013,v3a00g,haven_labelled
2013,v3a00h,haven_labelled
2013,v3a00i,haven_labelled
2013,v3a00j,haven_labelled
2013,v3a00k,haven_labelled
2013,v3a00l,haven_labelled
2013,v3a00m,haven_labelled
2013,v3a00n,haven_labelled
2013,v3a00o,haven_labelled
2013,v3a00p,haven_labelled
2013,v3a00q,haven_labelled
2013,v3a00r,haven_labelled
2013,v3a00s,haven_labelled
2013,v3a00t,haven_labelled
2013,v3a00u,haven_labelled
2013,v3a00v,haven_labelled
2013,v3a00w,haven_labelled
2013,v3a00x,haven_labelled
2013,v3a00y,haven_labelled
2013,v3a00z,haven_labelled
2013,v3a01,haven_labelled
2013,v3a02,haven_labelled
2013,v3a03,haven_labelled
2013,v3a04,haven_labelled
2013,v3a05,haven_labelled
2013,v3a06,haven_labelled
2013,v3a07,haven_labelled
2013,v3a08a,haven_labelled
2013,v3a08aa,haven_labelled
2013,v3a08ab,haven_labelled
2013,v3a08ac,haven_labelled
2013,v3a08ad,haven_labelled
2013,v3a08b,haven_labelled
2013,v3a08c,haven_labelled
2013,v3a08d,haven_labelled
2013,v3a08e,haven_labelled
2013,v3a08f,haven_labelled
2013,v3a08g,haven_labelled
2013,v3a08h,haven_labelled
2013,v3a08i,haven_labelled
2013,v3a08j,haven_labelled
2013,v3a08k,haven_labelled
2013,v3a08l,haven_labelled
2013,v3a08m,haven_labelled
2013,v3a08n,haven_labelled
2013,v3a08o,haven_labelled
2013,v3a08p,haven_labelled
2013,v3a08q,haven_labelled
2013,v3a08r,haven_labelled
2013,v3a08s,haven_labelled
2013,v3a08t,haven_labelled
2013,v3a08u,haven_labelled
2013,v3a08v,haven_labelled
2013,v3a08w,haven_labelled
2013,v3a08x,haven_labelled
2013,v3a08z,haven_labelled
2013,v3a09a,haven_labelled
2013,v3a09b,haven_labelled
2013,v401,haven_labelled
2013,v404,haven_labelled
2013,v405,haven_labelled
2013,v406,haven_labelled
2013,v407,haven_labelled
2013,v408,haven_labelled
2013,v409,haven_labelled
2013,v409a,haven_labelled
2013,v410,haven_labelled
2013,v410a,haven_labelled
2013,v411,haven_labelled
2013,v411a,haven_labelled
2013,v412,haven_labelled
2013,v412a,haven_labelled
2013,v412b,haven_labelled
2013,v412c,haven_labelled
2013,v413,haven_labelled
2013,v413a,haven_labelled
2013,v413b,haven_labelled
2013,v413c,haven_labelled
2013,v413d,haven_labelled
2013,v414a,haven_labelled
2013,v414b,haven_labelled
2013,v414c,haven_labelled
2013,v414d,haven_labelled
2013,v414e,haven_labelled
2013,v414f,haven_labelled
2013,v414g,haven_labelled
2013,v414h,haven_labelled
2013,v414i,haven_labelled
2013,v414j,haven_labelled
2013,v414k,haven_labelled
2013,v414l,haven_labelled
2013,v414m,haven_labelled
2013,v414n,haven_labelled
2013,v414o,haven_labelled
2013,v414p,haven_labelled
2013,v414q,haven_labelled
2013,v414r,haven_labelled
2013,v414s,haven_labelled
2013,v414t,haven_labelled
2013,v414u,haven_labelled
2013,v414v,haven_labelled
2013,v414w,haven_labelled
2013,v415,haven_labelled
2013,v416,haven_labelled
2013,v417,numeric
2013,v418,numeric
2013,v419,numeric
2013,v420,numeric
2013,v421,numeric
2013,v426,haven_labelled
2013,v437,haven_labelled
2013,v438,haven_labelled
2013,v439,haven_labelled
2013,v440,haven_labelled
2013,v441,haven_labelled
2013,v442,haven_labelled
2013,v443,haven_labelled
2013,v444,haven_labelled
2013,v444a,haven_labelled
2013,v445,haven_labelled
2013,v446,haven_labelled
2013,v447,haven_labelled
2013,v447a,numeric
2013,v452a,haven_labelled
2013,v452b,haven_labelled
2013,v452c,haven_labelled
2013,v453,numeric
2013,v454,haven_labelled
2013,v455,haven_labelled
2013,v456,numeric
2013,v457,haven_labelled
2013,v458,haven_labelled
2013,v459,haven_labelled
2013,v460,haven_labelled
2013,v461,haven_labelled
2013,v462,haven_labelled
2013,v463a,haven_labelled
2013,v463b,haven_labelled
2013,v463c,haven_labelled
2013,v463d,haven_labelled
2013,v463e,haven_labelled
2013,v463f,haven_labelled
2013,v463g,haven_labelled
2013,v463x,haven_labelled
2013,v463z,haven_labelled
2013,v464,haven_labelled
2013,v465,haven_labelled
2013,v466,haven_labelled
2013,v467a,haven_labelled
2013,v467b,haven_labelled
2013,v467c,haven_labelled
2013,v467d,haven_labelled
2013,v467e,haven_labelled
2013,v467f,haven_labelled
2013,v467g,haven_labelled
2013,v467h,haven_labelled
2013,v467i,haven_labelled
2013,v467j,haven_labelled
2013,v467k,haven_labelled
2013,v467l,haven_labelled
2013,v467m,haven_labelled
2013,v468,haven_labelled
2013,v469e,haven_labelled
2013,v469f,haven_labelled
2013,v469x,haven_labelled
2013,v471a,haven_labelled
2013,v471b,haven_labelled
2013,v471c,haven_labelled
2013,v471d,haven_labelled
2013,v471e,haven_labelled
2013,v471f,haven_labelled
2013,v471g,haven_labelled
2013,v472a,haven_labelled
2013,v472b,haven_labelled
2013,v472c,haven_labelled
2013,v472d,haven_labelled
2013,v472e,haven_labelled
2013,v472f,haven_labelled
2013,v472g,haven_labelled
2013,v472h,haven_labelled
2013,v472i,haven_labelled
2013,v472j,haven_labelled
2013,v472k,haven_labelled
2013,v472l,haven_labelled
2013,v472m,haven_labelled
2013,v472n,haven_labelled
2013,v472o,haven_labelled
2013,v472p,haven_labelled
2013,v472q,haven_labelled
2013,v472r,haven_labelled
2013,v472s,haven_labelled
2013,v472t,haven_labelled
2013,v472u,haven_labelled
2013,v473a,haven_labelled
2013,v473b,haven_labelled
2013,v474,haven_labelled
2013,v474a,haven_labelled
2013,v474b,haven_labelled
2013,v474c,haven_labelled
2013,v474d,haven_labelled
2013,v474e,haven_labelled
2013,v474f,haven_labelled
2013,v474g,haven_labelled
2013,v474h,haven_labelled
2013,v474i,haven_labelled
2013,v474j,haven_labelled
2013,v474x,haven_labelled
2013,v474z,haven_labelled
2013,v475,haven_labelled
2013,v476,haven_labelled
2013,v477,haven_labelled
2013,v478,haven_labelled
2013,v479,haven_labelled
2013,v480,haven_labelled
2013,v481,haven_labelled
2013,v481a,haven_labelled
2013,v481b,haven_labelled
2013,v481c,haven_labelled
2013,v481d,haven_labelled
2013,v481e,haven_labelled
2013,v481f,haven_labelled
2013,v481g,haven_labelled
2013,v481h,haven_labelled
2013,v481x,haven_labelled
2013,v482a,haven_labelled
2013,v482b,haven_labelled
2013,v482c,haven_labelled
2013,v501,haven_labelled
2013,v502,haven_labelled
2013,v503,haven_labelled
2013,v504,haven_labelled
2013,v505,haven_labelled
2013,v506,haven_labelled
2013,v507,numeric
2013,v508,numeric
2013,v509,numeric
2013,v510,haven_labelled
2013,v511,numeric
2013,v512,numeric
2013,v513,haven_labelled
2013,v525,haven_labelled
2013,v527,haven_labelled
2013,v528,haven_labelled
2013,v529,haven_labelled
2013,v530,haven_labelled
2013,v531,haven_labelled
2013,v532,haven_labelled
2013,v535,haven_labelled
2013,v536,haven_labelled
2013,v537,haven_labelled
2013,v538,haven_labelled
2013,v539,haven_labelled
2013,v540,haven_labelled
2013,v541,haven_labelled
2013,v602,haven_labelled
2013,v603,haven_labelled
2013,v604,haven_labelled
2013,v605,haven_labelled
2013,v613,haven_labelled
2013,v614,haven_labelled
2013,v616,haven_labelled
2013,v621,haven_labelled
2013,v623,haven_labelled
2013,v624,haven_labelled
2013,v625,haven_labelled
2013,v625a,haven_labelled
2013,v626,haven_labelled
2013,v626a,haven_labelled
2013,v627,haven_labelled
2013,v628,haven_labelled
2013,v629,haven_labelled
2013,v631,haven_labelled
2013,v632,haven_labelled
2013,v633a,haven_labelled
2013,v633b,haven_labelled
2013,v633c,haven_labelled
2013,v633d,haven_labelled
2013,v633e,haven_labelled
2013,v633f,haven_labelled
2013,v633g,haven_labelled
2013,v634,haven_labelled
2013,v701,haven_labelled
2013,v702,haven_labelled
2013,v704,haven_labelled
2013,v705,haven_labelled
2013,v714,haven_labelled
2013,v714a,haven_labelled
2013,v715,haven_labelled
2013,v716,haven_labelled
2013,v717,haven_labelled
2013,v719,haven_labelled
2013,v721,haven_labelled
2013,v729,haven_labelled
2013,v730,haven_labelled
2013,v731,haven_labelled
2013,v732,haven_labelled
2013,v739,haven_labelled
2013,v740,haven_labelled
2013,v741,haven_labelled
2013,v743a,haven_labelled
2013,v743b,haven_labelled
2013,v743c,haven_labelled
2013,v743d,haven_labelled
2013,v743e,haven_labelled
2013,v743f,haven_labelled
2013,v744a,haven_labelled
2013,v744b,haven_labelled
2013,v744c,haven_labelled
2013,v744d,haven_labelled
2013,v744e,haven_labelled
2013,v745a,haven_labelled
2013,v745b,haven_labelled
2013,v746,haven_labelled
